Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Raw_Ret,Cum_PnL,HWM,Drawdown_USD
ETHUSDT,1738063800000,1738077300000,Long,3185.782095,3192.8028000000004,0.20155807454883723,Hybrid_Flip_Bear,0.0022037618363852226,11006.483168370383,11009.52593178194,-3.0427634115567344
ETHUSDT,1738078200000,1738079100000,Short,3187.215595,3181.7400749999997,-0.28375448194290875,Hybrid_Flip_Bull,0.0017179634815386296,11006.19941388844,11009.52593178194,-3.3265178934998403
ETHUSDT,1738080000000,1738083600000,Short,3165.39651,3179.14878,-6.340220154599196,Hybrid_Flip_Bull,-0.004344564719318514,10999.85919373384,11009.52593178194,-9.666738048099432
ETHUSDT,1738084500000,1738085400000,Short,3171.6833650000003,3162.130275,1.0089816074689844,Hybrid_Flip_Bull,0.0030119936010700545,11000.86817534131,11009.52593178194,-8.657756440630692
ETHUSDT,1738086300000,1738087200000,Long,3167.6930549999997,3169.2146000000002,-1.5201481240105459,Hybrid_Flip_Bear,0.0004803322081976516,10999.348027217298,11009.52593178194,-10.177904564641722
ETHUSDT,1738088100000,1738090800000,Short,3161.2885650000003,3127.653045,8.629173449086977,Hybrid_Flip_Bull,0.010639813262349326,11007.977200666386,11009.52593178194,-1.5487311155538919
ETHUSDT,1738091700000,1738094400000,Long,3142.2603449999997,3149.354535,0.2554133114009214,Hybrid_Flip_Bear,0.002257670982383305,11008.232613977787,11009.52593178194,-1.2933178041530482
BNBUSDT,1738012500000,1738099800000,Long,677.388525,662.7384650000001,-23.6056360565007,SL_Hit,-0.02162726331982052,10984.626977921287,11009.52593178194,-24.89895386065291
ETHUSDT,1738095300000,1738100700000,Short,3131.13365,3053.90619,22.639712373823475,Hybrid_Flip_Bull,0.02466437675057405,11007.266690295111,11009.52593178194,-2.259241486828614
ETHUSDT,1738101600000,1738123200000,Long,3070.644555,3127.4954700000003,16.495811894776743,Hybrid_Flip_Bear,0.018514326220997742,11023.762502189888,11023.762502189888,0.0
ETHUSDT,1738124100000,1738125900000,Short,3135.101665,3124.38141,1.4160087580445904,Hybrid_Flip_Bull,0.0034194281862308215,11025.178510947931,11025.178510947931,0.0
ETHUSDT,1738126800000,1738137600000,Long,3126.5524949999995,3153.46248,6.598312376968642,Hybrid_Flip_Bear,0.008606919296264908,11031.7768233249,11031.7768233249,0.0
ETHUSDT,1738138500000,1738140300000,Short,3151.0237,3147.9732,-1.0328700161790967,Hybrid_Flip_Bull,0.0009680980819028063,11030.743953308722,11031.7768233249,-1.0328700161790039
ETHUSDT,1738141200000,1738142100000,Short,3137.4604850000005,3126.44244,1.5082599470573759,Hybrid_Flip_Bull,0.003511771718776152,11032.252213255779,11032.252213255779,0.0
ETHUSDT,1738143900000,1738144800000,Short,3127.71536,3129.8941649999997,-2.6959156906783095,Hybrid_Flip_Bull,-0.0006966123029812905,11029.556297565101,11032.252213255779,-2.6959156906777935
ETHUSDT,1738145700000,1738152000000,Long,3136.5574949999996,3135.0017150000003,-2.4955191232670937,Hybrid_Flip_Bear,-0.0004960151384054993,11027.060778441833,11032.252213255779,-5.191434813945307
ETHUSDT,1738153800000,1738155600000,Long,3118.7185799999997,3107.9752350000003,-5.441349829967477,Hybrid_Flip_Bear,-0.0034447946245920683,11021.619428611866,11032.252213255779,-10.6327846439126
ETHUSDT,1738156500000,1738158300000,Long,3094.156305,3099.2096200000005,-0.3684529198338071,Hybrid_Flip_Bear,0.0016331802604266194,11021.250975692032,11032.252213255779,-11.001237563747054
ETHUSDT,1738160100000,1738161900000,Short,3110.12416,3096.82764,2.2709624428626904,Hybrid_Flip_Bull,0.004275237680543234,11023.521938134894,11032.252213255779,-8.730275120884471
ETHUSDT,1738162800000,1738179900000,Long,3111.665055,3123.51746,1.805214374205867,Hybrid_Flip_Bear,0.0038090233976034705,11025.3271525091,11032.252213255779,-6.925060746678355
ETHUSDT,1738180800000,1738181700000,Long,3113.145795,3159.89926,13.003059480868366,Hybrid_Flip_Bear,0.015018077558426792,11038.330211989969,11038.330211989969,0.0
ETHUSDT,1738182600000,1738191600000,Long,3134.0362349999996,3135.4814750000005,-1.5393177832862803,Hybrid_Flip_Bear,0.0004611433600737939,11036.790894206682,11038.330211989969,-1.5393177832866058
ETHUSDT,1738192500000,1738194300000,Short,3132.4629850000006,3114.106275,3.8542920946918935,Hybrid_Flip_Bull,0.005860152246938833,11040.645186301374,11040.645186301374,0.0
ETHUSDT,1738195200000,1738209600000,Long,3104.49147,3194.12214,26.842417573142832,Hybrid_Flip_Bear,0.028871288862004834,11067.487603874517,11067.487603874517,0.0
ETHUSDT,1738210500000,1738216800000,Long,3204.04122,3195.011695,-4.815349383988238,Hybrid_Flip_Bear,-0.0028181675515397773,11062.672254490528,11067.487603874517,-4.815349383989087
ETHUSDT,1738217700000,1738218600000,Short,3191.7433300000002,3189.824115,-1.3992951228317132,Hybrid_Flip_Bull,0.0006013061833516385,11061.272959367696,11067.487603874517,-6.21464450682106
ETHUSDT,1738219500000,1738249200000,Long,3186.6925499999998,3266.4159750000003,22.992590381836674,Hybrid_Flip_Bear,0.025017607989826503,11084.265549749533,11084.265549749533,0.0
ETHUSDT,1738250100000,1738252800000,Short,3248.9247250000003,3252.50544,-3.101020980102763,Hybrid_Flip_Bull,-0.0011021231032059692,11081.16452876943,11084.265549749533,-3.1010209801024757
ETHUSDT,1738253700000,1738256400000,Long,3267.703035,3271.8332649999998,-0.7373088295339065,Hybrid_Flip_Bear,0.0012639551255916853,11080.427219939897,11084.265549749533,-3.8383298096359795
ETHUSDT,1738257300000,1738267200000,Long,3267.69303,3263.06765,-3.4140724289514885,Hybrid_Flip_Bear,-0.0014154879168683573,11077.013147510945,11084.265549749533,-7.25240223858782
ETHUSDT,1738268100000,1738269000000,Short,3255.001685,3231.4048949999997,5.242144702607275,Hybrid_Flip_Bull,0.00724939409670398,11082.255292213553,11084.265549749533,-2.01025753597969
ETHUSDT,1738269900000,1738278000000,Long,3231.615,3258.3700000000003,6.270863020502309,Hybrid_Flip_Bear,0.008279142162664973,11088.526155234054,11088.526155234054,0.0
ETHUSDT,1738278900000,1738280700000,Short,3259.3095300000004,3247.48293,1.6249313823226612,Hybrid_Flip_Bull,0.003628559942264926,11090.151086616377,11090.151086616377,0.0
ETHUSDT,1738281600000,1738288800000,Long,3240.8496149999996,3267.3954850000005,6.182830825367018,Hybrid_Flip_Bear,0.008191021847214233,11096.333917441743,11096.333917441743,0.0
ETHUSDT,1738289700000,1738293300000,Short,3254.6918400000004,3230.4043949999996,5.454824833739357,Hybrid_Flip_Bull,0.0074622871208602165,11101.788742275483,11101.788742275483,0.0
ETHUSDT,1738294200000,1738295100000,Long,3228.663525,3227.9252300000003,-2.2284402506760603,Hybrid_Flip_Bear,-0.00022866891959565612,11099.560302024807,11101.788742275483,-2.2284402506757033
ETHUSDT,1738296000000,1738298700000,Short,3225.30654,3216.677535,0.6727307584848146,Hybrid_Flip_Bull,0.002675406164649464,11100.233032783291,11101.788742275483,-1.555709492191454
ETHUSDT,1738299600000,1738306800000,Long,3234.6164999999996,3262.9677,6.756169023437715,Hybrid_Flip_Bear,0.00876493395739511,11106.98920180673,11106.98920180673,0.0
ETHUSDT,1738307700000,1738309500000,Short,3261.9182250000003,3241.609995,4.2196291784722915,Hybrid_Flip_Bull,0.006225855033505798,11111.208830985202,11111.208830985202,0.0
ETHUSDT,1738310400000,1738328400000,Long,3243.190785,3357.050635,33.072247576702544,Hybrid_Flip_Bear,0.03510735493163418,11144.281078561906,11144.281078561906,0.0
ETHUSDT,1738329300000,1738332000000,Long,3357.2778,3356.48092,-2.237121610847894,Hybrid_Flip_Bear,-0.00023735896981771175,11142.043956951058,11144.281078561906,-2.23712161084768
ETHUSDT,1738332900000,1738334700000,Short,3359.77927,3351.264795,0.5317021867927494,Hybrid_Flip_Bull,0.0025342364232159654,11142.57565913785,11144.281078561906,-1.7054194240554352
ETHUSDT,1738335600000,1738339200000,Long,3355.11672,3409.744275,14.265582392316901,Hybrid_Flip_Bear,0.016281864256573474,11156.841241530168,11156.841241530168,0.0
ETHUSDT,1738342800000,1738348200000,Short,3391.88321,3311.2547999999997,21.7472155151239,Hybrid_Flip_Bull,0.023770986501625527,11178.588457045293,11178.588457045293,0.0
ETHUSDT,1738349100000,1738350000000,Short,3311.44345,3324.6114749999997,-5.972544654204947,Hybrid_Flip_Bull,-0.003976521175380328,11172.615912391087,11178.588457045293,-5.972544654205194
ETHUSDT,1738350900000,1738353600000,Long,3325.9921649999997,3319.1795800000004,-4.046238258351164,Hybrid_Flip_Bear,-0.0020482865448960604,11168.569674132736,11178.588457045293,-10.018782912557072
ETHUSDT,1738354500000,1738356300000,Long,3312.4554,3312.8827300000003,-1.8711219870309992,Hybrid_Flip_Bear,0.00012900701998899014,11166.698552145705,11178.588457045293,-11.889904899588146
ETHUSDT,1738357200000,1738361700000,Long,3296.257305,3313.36249,3.1840855351551176,Hybrid_Flip_Bear,0.005189274809965083,11169.88263768086,11178.588457045293,-8.70581936443341
ETHUSDT,1738362600000,1738363500000,Short,3310.46394,3296.677515,2.160334872881966,Hybrid_Flip_Bull,0.004164499372254221,11172.042972553741,11178.588457045293,-6.5454844915511785
ETHUSDT,1738364400000,1738371600000,Long,3295.4569049999996,3319.83925,5.39137647894699,Hybrid_Flip_Bear,0.007398775254201191,11177.434349032688,11178.588457045293,-1.1541080126044108
ETHUSDT,1738372500000,1738374300000,Short,3320.4689350000003,3313.545945,0.08285851950019252,Hybrid_Flip_Bull,0.002084943462963156,11177.517207552188,11178.588457045293,-1.071249493104915
ETHUSDT,1738377900000,1738393200000,Long,3306.4423949999996,3292.53291,-6.202576018264391,Hybrid_Flip_Bear,-0.004206782801065457,11171.314631533924,11178.588457045293,-7.273825511369068
ETHUSDT,1738395000000,1738400400000,Long,3281.94015,3251.9632050000005,-11.12477579915631,Hybrid_Flip_Bear,-0.009133909708865176,11160.189855734767,11178.588457045293,-18.39860131052592
ETHUSDT,1738401300000,1738404000000,Short,3252.95271,3243.34086,0.9518529797502744,Hybrid_Flip_Bull,0.0029548077875378126,11161.141708714516,11178.588457045293,-17.446748330776245
ETHUSDT,1738404900000,1738405800000,Short,3244.27705,3237.97818,-0.06040882667524383,Hybrid_Flip_Bull,0.001941532706030787,11161.081299887841,11178.588457045293,-17.50715715745173
ETHUSDT,1738406700000,1738414800000,Long,3234.7565699999996,3265.116625,7.37619084733803,Hybrid_Flip_Bear,0.009385576423761793,11168.45749073518,11178.588457045293,-10.130966310112854
ETHUSDT,1738415700000,1738418400000,Short,3265.8862400000003,3242.6205,5.11674337438045,Hybrid_Flip_Bull,0.007123867241622071,11173.574234109561,11178.588457045293,-5.0142229357315955
ETHUSDT,1738420200000,1738421100000,Short,3248.325025,3238.99869,0.8682501268481282,Hybrid_Flip_Bull,0.0028711212480962245,11174.44248423641,11178.588457045293,-4.145972808883016
ETHUSDT,1738422000000,1738426500000,Long,3238.73856,3259.3695000000002,4.363684094340874,Hybrid_Flip_Bear,0.006370054148489363,11178.80616833075,11178.80616833075,0.0
ETHUSDT,1738427400000,1738428300000,Short,3256.51093,3242.870625,2.1844369596511375,Hybrid_Flip_Bull,0.004188625585236374,11180.9906052904,11180.9906052904,0.0
ETHUSDT,1738429200000,1738432800000,Long,3254.6465099999996,3260.778795,-0.11772101941706947,Hybrid_Flip_Bear,0.0018841631437266574,11180.872884270984,11180.9906052904,-0.11772101941642177
ETHUSDT,1738433700000,1738435500000,Short,3259.2295700000004,3242.4204,3.152248551181513,Hybrid_Flip_Bull,0.005157405957138652,11184.025132822166,11184.025132822166,0.0
ETHUSDT,1738436400000,1738438200000,Short,3224.1871000000006,3192.73557,7.745116364370022,Hybrid_Flip_Bull,0.009754871235605627,11191.770249186537,11191.770249186537,0.0
ETHUSDT,1738439100000,1738440900000,Short,3193.58241,3164.88165,6.978023911398038,Hybrid_Flip_Bull,0.008987010922320359,11198.748273097935,11198.748273097935,0.0
ETHUSDT,1738441800000,1738446300000,Short,3168.0451850000004,3149.9842049999997,3.695284620759174,Hybrid_Flip_Bull,0.005700985606365539,11202.443557718694,11202.443557718694,0.0
ETHUSDT,1738447200000,1738449000000,Long,3141.259845,3145.5964150000004,-0.6208611691592194,Hybrid_Flip_Bear,0.0013805193501909717,11201.822696549534,11202.443557718694,-0.6208611691599799
ETHUSDT,1738449900000,1738450800000,Short,3135.281575,3112.765605,5.174301092877097,Hybrid_Flip_Bull,0.00718148257545255,11206.99699764241,11206.99699764241,0.0
ETHUSDT,1738451700000,1738452600000,Long,3117.668055,3128.8348,1.5781802482496783,Hybrid_Flip_Bear,0.003581762010259938,11208.57517789066,11208.57517789066,0.0
ETHUSDT,1738453500000,1738454400000,Short,3114.66189,3134.60652,-8.397062048362484,Hybrid_Flip_Bull,-0.0064034655138763595,11200.178115842296,11208.57517789066,-8.397062048363296
ETHUSDT,1738455300000,1738461600000,Long,3146.9727,3135.841295,-5.533641583544602,Hybrid_Flip_Bear,-0.003537178762306909,11194.644474258752,11208.57517789066,-13.930703631907818
ETHUSDT,1738462500000,1738464300000,Short,3135.35154,3115.9972199999997,4.166761663988838,Hybrid_Flip_Bull,0.006172934598587427,11198.811235922742,11208.57517789066,-9.763941967918072
ETHUSDT,1738466100000,1738467000000,Long,3078.9286949999996,3083.347555,-0.5662411905904101,Hybrid_Flip_Bear,0.001435194003413003,11198.244994732151,11208.57517789066,-10.33018315850859
ETHUSDT,1738467900000,1738468800000,Short,3074.94176,3095.98722,-8.837337478547829,Hybrid_Flip_Bull,-0.006844181660208036,11189.407657253603,11208.57517789066,-19.16752063705644
ETHUSDT,1738469700000,1738476900000,Long,3098.06826,3131.823305,8.884618131364181,Hybrid_Flip_Bear,0.010895513645009191,11198.292275384967,11208.57517789066,-10.282902505692618
ETHUSDT,1738477800000,1738494000000,Long,3121.94019,3102.54795,-8.205387221079235,Hybrid_Flip_Bear,-0.006211598819899133,11190.086888163887,11208.57517789066,-18.488289726772564
ETHUSDT,1738494900000,1738495800000,Short,3076.770845,3056.42745,4.605318572238315,Hybrid_Flip_Bull,0.006611930502741056,11194.692206736125,11208.57517789066,-13.882971154534971
BNBUSDT,1738101600000,1738495800000,Long,662.561115,647.725975,-24.368208040702818,SL_Hit,-0.02239059863934216,11170.323998695421,11208.57517789066,-38.251179195238365
ETHUSDT,1738496700000,1738501200000,Short,3061.958255,3068.5935299999996,-4.164836739421727,Hybrid_Flip_Bull,-0.002167003743164891,11166.159161956,11208.57517789066,-42.4160159346593
ETHUSDT,1738502100000,1738504800000,Long,3069.9241949999996,3093.9522500000003,5.819094355520619,Hybrid_Flip_Bear,0.007826921276797415,11171.97825631152,11208.57517789066,-36.596921579139234
ETHUSDT,1738505700000,1738507500000,Short,3094.7718400000003,3087.02274,0.5014286352044786,Hybrid_Flip_Bull,0.0025039325677722506,11172.479684946726,11208.57517789066,-36.095492943934005
BNBUSDT,1738501200000,1738512000000,Long,647.213445,641.4990900000001,-10.820336921461577,Hybrid_Flip_Bear,-0.008829166087549125,11161.659348025265,11208.57517789066,-46.9158298653947
ETHUSDT,1738508400000,1738512000000,Long,3083.2608599999994,3061.68839,-8.989644570650961,Hybrid_Flip_Bear,-0.006996641211862825,11152.669703454614,11208.57517789066,-55.90547443604555
ETHUSDT,1738512900000,1738521000000,Short,3051.9532600000002,2928.673605,38.35329667696165,TP_Hit,0.040393690367328976,11191.023000131576,11208.57517789066,-17.55217775908386
BNBUSDT,1738515600000,1738522800000,Short,632.82343,612.9863399999999,29.315611860325877,Hybrid_Flip_Bull,0.031346958819145024,11220.338611991901,11220.338611991901,0.0
ETHUSDT,1738521900000,1738530000000,Long,2928.613575,2943.3475900000003,3.02602361426275,Hybrid_Flip_Bear,0.005031054668931682,11223.364635606164,11223.364635606164,0.0
ETHUSDT,1738530900000,1738532700000,Long,2912.045295,2904.936805,-4.438623301015679,Hybrid_Flip_Bear,-0.0024410643653810593,11218.926012305148,11223.364635606164,-4.438623301015468
ETHUSDT,1738533600000,1738535400000,Short,2925.1167100000002,2843.26092,25.955785124895087,Hybrid_Flip_Bull,0.02798376889378888,11244.881797430044,11244.881797430044,0.0
ETHUSDT,1738536300000,1738538100000,Long,2875.89723,2807.9753100000003,-25.594027412446785,SL_Hit,-0.02361764505750429,11219.287770017598,11244.881797430044,-25.59402741244594
ETHUSDT,1738539000000,1738539900000,Long,2845.3419599999997,2866.615975,5.4693099401663545,Hybrid_Flip_Bear,0.007476786726893248,11224.757079957764,11244.881797430044,-20.12471747227937
ETHUSDT,1738540800000,1738541700000,Short,2849.5145300000004,2839.3989899999997,1.5463670578302646,Hybrid_Flip_Bull,0.0035499169748050697,11226.303447015594,11244.881797430044,-18.578350414449233
BNBUSDT,1738523700000,1738542600000,Long,616.938315,593.6630200000001,-39.689375322717495,SL_Hit,-0.03772710242514264,11186.614071692877,11244.881797430044,-58.267725737166984
ETHUSDT,1738542600000,1738544400000,Long,2778.4085099999998,2811.41359,9.867252350159397,Hybrid_Flip_Bear,0.011879131481641037,11196.481324043036,11244.881797430044,-48.40047338700788
ETHUSDT,1738545300000,1738547100000,Short,2782.82789,2497.248,100.51956692513957,TP_Hit,0.10262218911425383,11297.000890968175,11297.000890968175,0.0
BNBUSDT,1738544400000,1738547100000,Short,601.33918,550.69521,82.13442481828653,TP_Hit,0.08421864346174829,11379.135315786461,11379.135315786461,0.0
ETHUSDT,1738548000000,1738555200000,Long,2453.52615,2510.744,21.297339688024113,Hybrid_Flip_Bear,0.023320660348372484,11400.432655474486,11400.432655474486,0.0
ETHUSDT,1738557900000,1738558800000,Short,2450.384195,2465.382075,-8.11450324833649,Hybrid_Flip_Bull,-0.006120623872208699,11392.31815222615,11400.432655474486,-8.114503248336405
BNBUSDT,1738551600000,1738567800000,Long,551.0353799999999,573.882915,39.42145548803075,TP_Hit,0.04146291840643719,11431.73960771418,11431.73960771418,0.0
ETHUSDT,1738559700000,1738568700000,Long,2491.18497,2617.960365,48.83870572846308,TP_Hit,0.05088959532378687,11480.578313442644,11480.578313442644,0.0
ETHUSDT,1738569600000,1738571400000,Short,2597.070815,2540.80977,19.641606239759078,Hybrid_Flip_Bull,0.021663269509268345,11500.219919682402,11500.219919682402,0.0
ETHUSDT,1738572300000,1738575000000,Short,2569.7045049999997,2588.003355,-9.113872865316136,Hybrid_Flip_Bull,-0.007120993859175311,11491.106046817085,11500.219919682402,-9.113872865316807
BNBUSDT,1738568700000,1738591200000,Long,577.8487799999999,563.7080050000001,-26.446939604164,SL_Hit,-0.02447141101517918,11464.659107212921,11500.219919682402,-35.56081246948088
ETHUSDT,1738575900000,1738595700000,Long,2571.0849,2673.40263,37.75575146118287,TP_Hit,0.03979554700819106,11502.414858674105,11502.414858674105,0.0
BNBUSDT,1738592100000,1738595700000,Long,561.42057,584.46762,39.01025894010263,TP_Hit,0.04105131025035298,11541.425117614208,11541.425117614208,0.0
ETHUSDT,1738596600000,1738601100000,Long,2703.661155,2702.8778850000003,-2.2894174547547723,Hybrid_Flip_Bear,-0.00028970716191668904,11539.135700159453,11541.425117614208,-2.2894174547545845
ETHUSDT,1738602900000,1738604700000,Long,2686.50258,2703.78743,4.427525988082248,Hybrid_Flip_Bear,0.006433959948030278,11543.563226147535,11543.563226147535,0.0
ETHUSDT,1738605600000,1738611900000,Long,2706.742695,2760.8788700000005,17.98048758934604,Hybrid_Flip_Bear,0.020000488077423464,11561.54371373688,11561.54371373688,0.0
ETHUSDT,1738612800000,1738616400000,Short,2722.7079650000005,2710.73469,2.3931636733580923,Hybrid_Flip_Bull,0.004397561234592685,11563.936877410239,11563.936877410239,0.0
BNBUSDT,1738596600000,1738619100000,Long,588.5241149999999,612.223735,38.22931223472482,TP_Hit,0.04026958181654136,11602.166189644964,11602.166189644964,0.0
ETHUSDT,1738617300000,1738620000000,Long,2720.23944,2850.2641550000003,45.75119733026166,TP_Hit,0.04779899632658825,11647.917386975225,11647.917386975225,0.0
ETHUSDT,1738620900000,1738622700000,Short,2909.014765,2869.29393,11.640740034195076,Hybrid_Flip_Bull,0.0136543944286237,11659.55812700942,11659.55812700942,0.0
ETHUSDT,1738627200000,1738630800000,Short,2870.374095,2835.8272049999996,10.023639416938273,Hybrid_Flip_Bull,0.012035675092030304,11669.58176642636,11669.58176642636,0.0
ETHUSDT,1738631700000,1738634400000,Long,2852.335455,2841.0187800000003,-5.96354443695669,Hybrid_Flip_Bear,-0.0039675119489055955,11663.618221989404,11669.58176642636,-5.963544436955999
ETHUSDT,1738635300000,1738638000000,Short,2839.929325,2812.3454699999998,7.703153843450069,Hybrid_Flip_Bull,0.00971286671016023,11671.321375832853,11671.321375832853,0.0
ETHUSDT,1738638900000,1738641600000,Long,2798.41851,2831.3436200000006,9.753847672341399,Hybrid_Flip_Bear,0.011765613285627027,11681.075223505195,11681.075223505195,0.0
ETHUSDT,1738642500000,1738643400000,Short,2820.2591650000004,2810.68464,1.3915147209531176,Hybrid_Flip_Bull,0.0033949096305837013,11682.466738226149,11682.466738226149,0.0
ETHUSDT,1738644300000,1738645200000,Long,2800.89975,2713.632505,-33.12570442944272,SL_Hit,-0.031156861290733452,11649.341033796705,11682.466738226149,-33.12570442944343
ETHUSDT,1738646100000,1738648800000,Short,2697.9503500000005,2718.85875,-9.741985170334711,Hybrid_Flip_Bull,-0.007749734905239951,11639.59904862637,11682.466738226149,-42.867689599777805
BNBUSDT,1738645200000,1738649700000,Short,584.617545,576.7982549999999,11.361676837803465,Hybrid_Flip_Bull,0.013375051889693157,11650.960725464174,11682.466738226149,-31.50601276197449
ETHUSDT,1738649700000,1738652400000,Long,2696.997825,2718.4401000000003,5.942473118234841,Hybrid_Flip_Bear,0.007950423541776618,11656.90319858241,11682.466738226149,-25.563539643739205
BNBUSDT,1738650600000,1738655100000,Long,581.17044,568.6555300000001,-23.512441496508107,SL_Hit,-0.021533975471980084,11633.390757085901,11682.466738226149,-49.07598114024768
ETHUSDT,1738653300000,1738656000000,Long,2710.3545,2711.7334550000005,-1.491735843041718,Hybrid_Flip_Bear,0.0005087729298881706,11631.89902124286,11682.466738226149,-50.56771698328885
ETHUSDT,1738656900000,1738657800000,Short,2710.1742350000004,2679.849255,9.178120811852645,Hybrid_Flip_Bull,0.011189310121974619,11641.077142054712,11682.466738226149,-41.389596171437006
ETHUSDT,1738658700000,1738659600000,Long,2698.24845,2704.34715,0.25798380427125167,Hybrid_Flip_Bear,0.0022602440483195712,11641.335125858983,11682.466738226149,-41.13161236716587
ETHUSDT,1738660500000,1738662300000,Short,2706.646,2694.66666,2.4214724274989488,Hybrid_Flip_Bull,0.004425898325824774,11643.756598286482,11682.466738226149,-38.71013993966699
ETHUSDT,1738663200000,1738666800000,Long,2715.9572999999996,2773.702455,19.24017555246562,Hybrid_Flip_Bear,0.021261436989455075,11662.996773838948,11682.466738226149,-19.46996438720089
ETHUSDT,1738667700000,1738669500000,Short,2771.83339,2758.328475,2.867323603818764,Hybrid_Flip_Bull,0.004872195799618383,11665.864097442767,11682.466738226149,-16.602640783381503
ETHUSDT,1738670400000,1738683900000,Long,2769.8442299999997,2774.2122,-0.42460381607804654,Hybrid_Flip_Bear,0.0015769731570790325,11665.439493626689,11682.466738226149,-17.027244599459664
ETHUSDT,1738684800000,1738695600000,Long,2801.92026,2857.220675,17.716876091613027,Hybrid_Flip_Bear,0.019736612704317345,11683.156369718303,11683.156369718303,0.0
BNBUSDT,1738659600000,1738696500000,Long,573.616665,586.176765,19.87443403514093,Hybrid_Flip_Bear,0.021896330365506436,11703.030803753443,11703.030803753443,0.0
ETHUSDT,1738696500000,1738698300000,Short,2843.7873950000003,2770.2344249999996,23.838576104245174,Hybrid_Flip_Bull,0.025864440544789966,11726.869379857688,11726.869379857688,0.0
BNBUSDT,1738697400000,1738704600000,Short,585.26722,559.51962,41.94890320356558,TP_Hit,0.043992896099665245,11768.818283061253,11768.818283061253,0.0
ETHUSDT,1738700100000,1738706400000,Short,2736.2312,2650.914795,29.14908147929898,Hybrid_Flip_Bull,0.031180261741040022,11797.967364540553,11797.967364540553,0.0
ETHUSDT,1738707300000,1738717200000,Long,2666.83275,2738.8299,24.9702525777067,Hybrid_Flip_Bear,0.026997249827534233,11822.93761711826,11822.93761711826,0.0
ETHUSDT,1738718100000,1738719900000,Short,2742.2082100000002,2722.2504449999997,5.270712399697964,Hybrid_Flip_Bull,0.007277990390088053,11828.208329517958,11828.208329517958,0.0
ETHUSDT,1738720800000,1738724400000,Long,2718.7486949999998,2725.126755,0.3436082752768015,Hybrid_Flip_Bear,0.002345954229506308,11828.551937793234,11828.551937793234,0.0
ETHUSDT,1738726200000,1738727100000,Short,2732.8329,2720.3094749999996,2.577997277111351,Hybrid_Flip_Bull,0.004582579856968319,11831.129935070345,11831.129935070345,0.0
ETHUSDT,1738728000000,1738735200000,Long,2717.388015,2762.727945,14.668429322560362,Hybrid_Flip_Bear,0.01668511443699736,11845.798364392906,11845.798364392906,0.0
ETHUSDT,1738736100000,1738738800000,Short,2757.570525,2749.87425,0.7881712018952776,Hybrid_Flip_Bull,0.0027909621640593366,11846.5865355948,11846.5865355948,0.0
ETHUSDT,1738739700000,1738746000000,Long,2758.8087149999997,2778.57002,5.15582185443417,Hybrid_Flip_Bear,0.007162984839273443,11851.742357449235,11851.742357449235,0.0
ETHUSDT,1738747800000,1738756800000,Long,2753.23593,2795.4016,13.299634830059887,Hybrid_Flip_Bear,0.015314949779839725,11865.041992279295,11865.041992279295,0.0
ETHUSDT,1738757700000,1738760400000,Short,2792.18321,2794.3364699999997,-2.7704031498705244,Hybrid_Flip_Bull,-0.0007711743241947189,11862.271589129425,11865.041992279295,-2.770403149870617
ETHUSDT,1738761300000,1738764000000,Long,2796.3975,2806.2261850000004,1.5112520001181537,Hybrid_Flip_Bear,0.003514766766885039,11863.782841129543,11865.041992279295,-1.2591511497521424
ETHUSDT,1738764900000,1738766700000,Short,2815.481555,2787.15288,8.051689479102183,Hybrid_Flip_Bull,0.010061751230332514,11871.834530608645,11871.834530608645,0.0
ETHUSDT,1738767600000,1738768500000,Long,2781.400005,2791.6035,1.6648060281427242,Hybrid_Flip_Bear,0.0036684745026453695,11873.499336636787,11873.499336636787,0.0
ETHUSDT,1738769400000,1738774800000,Long,2773.1859,2766.03629,-4.5755433092314295,Hybrid_Flip_Bear,-0.002578121430662091,11868.923793327556,11873.499336636787,-4.575543309230852
ETHUSDT,1738775700000,1738776600000,Short,2751.26368,2745.001815,0.27371995656917303,Hybrid_Flip_Bull,0.0022759959525216946,11869.197513284125,11873.499336636787,-4.301823352661813
ETHUSDT,1738777500000,1738779300000,Long,2740.5595949999997,2738.4700800000005,-2.7616785596662825,Hybrid_Flip_Bear,-0.0007624410006669497,11866.43583472446,11873.499336636787,-7.0635019123274105
ETHUSDT,1738780200000,1738782000000,Short,2745.18672,2736.2974649999996,1.2348858750855762,Hybrid_Flip_Bull,0.003238123999084661,11867.670720599544,11873.499336636787,-5.828616037242682
ETHUSDT,1738782900000,1738785600000,Long,2753.426025,2773.0128000000004,5.106487716516813,Hybrid_Flip_Bear,0.007113601317834647,11872.777208316062,11873.499336636787,-0.7221283207254601
ETHUSDT,1738786500000,1738787400000,Short,2770.3841150000003,2743.961295,7.528064009997482,Hybrid_Flip_Bull,0.009537601611609091,11880.305272326059,11880.305272326059,0.0
ETHUSDT,1738788300000,1738792800000,Long,2762.9207699999997,2796.890855,10.28269564711419,Hybrid_Flip_Bear,0.012294990637751942,11890.587967973173,11890.587967973173,0.0
ETHUSDT,1738793700000,1738794600000,Short,2761.0987600000003,2751.204915,1.5797166324468992,Hybrid_Flip_Bull,0.0035832999323792782,11892.16768460562,11892.16768460562,0.0
